Date,Open,High,Low,Close,Volume
2023-06-12,96.8853340603853,98.5923957878614,96.55556472434449,97.67096710205078,1980400
2023-06-13,97.29271537082359,98.68940314945894,96.56527505276861,97.58369445800781,2398400
2023-06-14,98.3421061239295,99.97563162617249,97.97262095042794,98.36155700683594,6395700
2023-06-15,97.63230807804776,99.81033968399862,97.3600476362577,99.12969970703125,2700800
2023-06-16,99.66447297577986,99.66447297577986,97.29196997692746,97.89482116699219,3752800
2023-06-20,96.4849539882537,99.18804826653397,96.31965114560887,98.24488067626953,2657500
2023-06-21,97.75869898452085,97.77814244774373,96.09600469129899,96.90304565429688,2804500
2023-06-22,96.36827256016062,96.89333516827082,95.3473162524454,96.86416625976562,922000
2023-06-23,96.06684122076888,96.72803028280944,95.40565215872832,96.10572814941406,1627300
2023-06-26,95.40565111027111,96.62107162137575,93.67488607105413,93.84990692138672,2098500
2023-06-27,94.41386340126896,95.15284114588611,93.07204183354715,93.24706268310547,2306500
2023-06-28,93.32486307040801,94.37498088101015,92.48865306421479,94.35553741455078,2313000
2023-06-29,95.14312137295003,95.7362472085483,94.19023579395964,94.28746795654297,1457400
2023-06-30,95.44454427425596,96.72802802134639,95.02643932688282,95.7945785522461,1477500
2023-07-03,98.00178172121302,99.65475055080942,97.02944537007687,99.3338851928711,1318400
2023-07-05,97.71007354461277,102.19254451937395,97.05860999844819,101.86195373535156,2917700
2023-07-06,100.66598407367906,102.51342467639584,99.421394696201,102.34812927246094,3737000
2023-07-07,102.44535598306669,104.11777565206324,101.9105680360024,102.92179870605469,2432100
2023-07-10,103.12600452777515,104.00110884202442,102.73707587107646,103.301025390625,1803800
2023-07-11,103.65106090580545,105.39154398809944,103.22323792540328,105.33320617675781,1690900
2023-07-12,106.67502960951005,106.89867025408144,105.15818714170891,105.86798858642578,1434000
2023-07-13,107.13202469775507,109.49480244315879,106.35415261151611,109.22254943847656,1622300
2023-07-14,109.38784789947353,109.51424896422228,108.13353302002564,108.86278533935547,1355100
2023-07-17,108.50300929992461,109.48507108661497,108.31827043863616,109.19337463378906,1706800
2023-07-18,108.95030008142932,110.77828990145224,108.90168029253485,110.51576232910156,1075900
2023-07-19,110.76856846758346,111.51727170095195,109.42674681460547,109.74761962890625,1674500
2023-07-20,109.93234715422992,110.09764997436876,108.38633589325886,108.97946166992188,1967800
2023-07-21,109.23226968186997,109.23226968186997,106.74309082464292,107.4334487915039,5354500
2023-07-24,107.35566833131016,109.40729136483743,107.24871073100717,109.38784790039062,2014600
