ticker,company_name,status,sector,industry,last_date,last_close,pe_ratio,data_points,rising_7day,declining_7day,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg,high_52w,low_52w
UCTT,"Ultra Clean Holdings, Inc.",ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,69.56999969482422,17.668571,752.0,False,True,-10.232258458291332,-24.991914075661214,-31.43110553657481,-46.77123081925223,-11.092652147189497,181.31824093245825,52.97686507209899,41.89426294076015,40.537074433996324,40.537074433996324,82.59843170880623,66.44871917619885,25.45575671184885,-51.209761216371334,221.6366268798253,1528353.0,36.67392284374094,142.58999633789062,21.6299991607666
SEI,"Solaris Energy Infrastructure, Inc.",ok,Energy,Oil & Gas Equipment & Services,2026-07-29,43.41999816894531,51.690475,752.0,False,True,-8.222369671166007,-19.637240144482636,-31.12310035158873,-45.2251797556457,-41.56908495591921,34.49848430170466,53.36024680970207,37.607459628724484,27.955035142442014,27.955035142442014,333.84697128686713,74.50177098682933,22.964729241991165,-47.61100433415534,76.0030171171764,3659605.7,44.87391360222222,82.87999725341797,24.67003059387207
ACMR,"ACM Research, Inc.",ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,65.30000305175781,49.847332,752.0,False,True,-9.330732997132884,-22.556922096661136,-27.04725562136179,-45.070655652391224,31.83929873031346,104.19013128976253,52.289583198607914,36.76520912390781,31.45989358932414,31.45989358932414,398.47329122315347,81.36260324438531,23.15144023825998,-48.538101216915194,172.99332292424933,1234675.25,68.9274163388308,126.88999938964844,23.920000076293945
COHU,"Cohu, Inc.",ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,39.34000015258789,26.626059,752.0,False,True,-7.369910473629638,-22.40631250375733,-28.4857274078691,-42.24897450615296,-10.894679970671328,101.74359052609177,33.07527781289721,27.56549804999059,29.412832456700347,29.412832456700347,-9.874000510024572,50.00167336995934,26.66863447682256,-46.77310485271171,120.26875032572302,1107459.3,61.64801722284512,73.91000366210938,17.860000610351562
FORM,"FormFactor, Inc.",ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,83.44999694824219,95.91953,752.0,False,True,-5.417665450327524,-19.790468844769325,-26.404447131639653,-42.11694665456576,-37.80742174440106,138.56488862294336,80.59178541577052,59.54069710537732,53.99570473711541,53.99570473711541,124.56942220373502,63.99481628564413,22.28553742867932,-47.82092117179262,202.13611300729553,1517811.3,54.77721110654532,159.92999267578125,27.6200008392334
ICHR,"Ichor Holdings, Ltd.",ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,62.25,23.104418,752.0,False,True,-8.590306321877772,-28.076259035168547,-34.70051525822855,-40.97288020063586,-6.4472510617688545,189.93945966863657,42.09077380952381,34.369990035357226,34.530618369579315,34.530618369579315,60.7696230306823,76.68094894392813,27.72637834607417,-44.558246636284984,342.7453637422939,1108446.7,-11.14286325179189,112.27999877929688,14.0600004196167
AOSL,"Alpha and Omega Semiconductor, Ltd.",ok,Information Technology,Semiconductors,2026-07-29,27.700000762939453,,752.0,False,True,-3.9861338070169117,-10.210695557794358,-20.287767588663442,-38.73036645901416,-29.99747036499818,-1.282960477030215,28.82527776748415,30.22436257092601,29.273936172749135,29.273936172749135,-15.75425832391164,77.05065995035879,24.50397591291592,-48.049510649887914,58.55753778859567,666993.0,27.26670294890652,53.31999969482422,17.469999313354492
VECO,Veeco Instruments Inc.,ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,42.9900016784668,113.131584,752.0,False,True,-5.888788548025015,-16.78280719038684,-21.2637309892181,-38.1171715516609,-10.119171999373444,97.74609995893147,38.04595239578732,31.98278882304036,32.483590415183535,32.483590415183535,52.66335906041404,51.73743751910518,24.123124873025475,-48.229767335626015,115.59679301432146,1091288.3,16.528876924640358,83.04000091552734,19.940000534057617
PDFS,"PDF Solutions, Inc.",ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,41.16999816894531,228.7222,752.0,False,True,-7.669885561648937,-19.242843196111735,-22.931487120718963,-37.54551075163658,2.6683285175553184,69.7731883255477,35.11119037961203,30.37675292938354,31.274308473505872,31.274308473505872,-10.480546496214371,52.122567366511475,24.463665472450884,-41.842071427470586,117.02688275777888,584393.2,3.5029155027813452,70.79000091552734,18.969999313354492
ACLS,"Axcelis Technologies, Inc.",ok,Information Technology,Semiconductor Materials & Equipment,2026-07-29,112.05000305175781,34.798138,752.0,False,True,-6.648334423640334,-16.44295454747168,-21.06375099633606,-36.38221771111066,-16.3930760485863,48.6468653946218,105.1192858256991,90.37743028131614,104.90378988550064,104.90378988550064,-44.10913535531067,56.01247532069789,28.447810767239446,-41.51878941422339,65.53405083527723,491514.6,-18.803632689649497,191.60000610351562,67.69000244140625
