ticker,company_name,status,sector,industry,last_date,last_close,pe_ratio,data_points,rising_7day,declining_7day,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg,high_52w,low_52w
RNG,"RingCentral, Inc.",ok,Information Technology,Application Software,2026-08-10,64.21499633789062,51.332,752.0,True,False,1.9123917607622332,4.661391601324194,12.296375972453145,54.04793707467368,41.23221118548022,121.70153696216204,34.64801783770679,32.57796392440796,32.191845021349316,32.191845021349316,107.98804674919063,57.0651246747099,83.68936169063107,0.0,160.11075459282657,2584373.2,-85.47949653711004,64.21499633789062,24.687559127807617
GTM,ZoomInfo,ok,Communication Services,Interactive Media & Services,2026-08-10,4.289999961853027,,752.0,True,False,2.6315822495649455,17.21311096306577,20.16806840543046,46.91780307409723,-32.75862249370881,-58.710300095321536,7.448605560211546,8.791289986610412,10.916269951044246,10.916269951044246,-76.68478233264389,59.46056052534687,82.56410526022351,-64.83606533669746,64.36782123684804,7269784.4,-77.76429243211119,12.199999809265137,2.609999895095825
VSXY,Victoria's Secret,ok,Consumer Discretionary,Apparel Retail,2026-08-10,100.97000122070312,40.199203,752.0,True,False,2.4660039401246614,12.36367742587321,13.309393478978194,28.854007700664464,110.17901602093416,365.7287813626,51.48772901557831,39.11087994003296,32.93635633524428,32.93635633524428,413.84225537331184,70.3666638223411,77.62740362420608,0.0,378.07763829789735,1643072.7,-75.98682030320387,100.97000122070312,21.1200008392334
NSIT,"Insight Enterprises, Inc.",ok,Industrials,Technology Distributors,2026-08-10,150.39999389648438,,752.0,True,False,0.7232698361182344,7.214139724301916,14.224953283212383,25.532089943437654,79.49635070192886,28.27291590318497,98.03414339468299,130.25394017028808,146.01773948872344,146.01773948872344,4.068633718649783,37.43656695544944,94.28645423230287,0.0,133.4316206489331,454169.95,-84.41134205378405,150.39999389648438,64.43000030517578
KRMN,Karman Holdings,ok,Industrials,Aerospace & Defense,2026-08-10,61.40999984741211,,373.0,True,False,5.4611030914901715,11.41146777470059,21.748615224771804,22.795444728040138,0.9368831252377419,27.38021367685708,71.94717135182415,61.59337802610832,61.59337802610832,61.59337802610832,104.35940567903708,69.14379972288711,75.18796767025168,-46.73432269949669,36.95361203933426,4046686.0,-79.09103893902319,115.29000091552734,44.84000015258789
MMSI,"Merit Medical Systems, Inc.",ok,Health Care,Health Care Supplies,2026-08-10,89.66000366210938,,752.0,True,False,0.696319339855167,2.8446929895070916,4.828720848540691,22.0860575728387,46.33589520521757,4.681847127602046,78.02003969899212,87.65801999664306,83.54176857623648,83.54176857623648,30.073992840787824,28.863293555692497,97.81322328732101,-3.777631070549465,48.66523233378063,1054093.35,-68.65865817292178,93.18000030517578,60.310001373291016
HCC,"Warrior Met Coal, Inc.",ok,Materials,Steel,2026-08-10,93.5999984741211,,752.0,True,False,1.772314049998136,11.032022640204818,16.273290029964095,16.868526350323833,9.001974473381225,57.489973417561856,81.05333313049073,67.55109350585937,64.03648810183748,64.03648810183748,135.71360090225016,48.811476141650765,77.4603135197126,-15.125136461560388,70.1976689750972,661328.15,-82.2231973642737,110.27999877929688,54.994876861572266
SDGR,"Schrödinger, Inc.",ok,Health Care,Health Care Services,2026-08-10,18.6200008392334,,752.0,True,False,2.533045130431777,13.536593124031281,21.858646365386726,12.916926001696382,41.812647958428805,-3.822312746842038,16.06051789241958,18.656589965820313,21.467559827134963,21.467559827134963,-51.39650177038391,59.344695200986855,87.13079336822358,-17.317937563299495,68.20236090827703,1016374.25,-57.31050840770513,22.520000457763672,11.069999694824219
BTU,"Peabody Energy, Inc.",ok,Energy,Coal & Consumable Fuels,2026-08-10,24.21500015258789,,752.0,True,False,1.7009689026865171,6.206144574019601,11.128954268801872,3.615743615789313,2.9736527144267555,43.90192896031599,27.771779045165772,22.96956653213501,22.971494060881593,22.971494060881593,9.672975751345469,50.237280654477004,56.89344019078538,-38.50256997496145,52.5385863100602,2376911.0,-87.54181372377847,39.37562942504883,15.874671936035156
PTCT,"PTC Therapeutics, Inc.",ok,Health Care,Pharmaceuticals,2026-08-10,73.86000061035156,29.567999,752.0,True,False,0.7502429001149835,6.718684564933253,8.434269877057154,-12.952266424755965,0.2306936671368387,46.66401849719109,70.12101573868102,57.67732988739014,48.18851057012031,48.18851057012031,81.74213021559422,57.88515963861123,37.45945076562067,-17.52094015266286,70.57737162067814,1297941.3,-91.74646804135133,89.55000305175781,43.29999923706055
