Date,Open,High,Low,Close,Volume
2023-06-16,309.780238286018,310.5689552063025,304.85561546688996,308.15472412109375,828264
2023-06-20,307.1447200715256,309.8475206951483,303.6724876258043,308.8087158203125,352096
2023-06-21,308.89528271041223,314.1565550305357,307.8949596850024,310.4534606933594,295673
2023-06-22,309.73209460560895,311.52594841497864,307.5583534400161,309.16461181640625,277468
2023-06-23,306.5965223408381,309.2992938706939,303.75426504554565,304.97100830078125,1059850
2023-06-26,307.8180478695199,312.040544961527,306.7984985132803,307.26019287109375,306372
2023-06-27,305.11530599782924,312.9062265934665,305.11530599782924,310.9825439453125,363166
2023-06-28,311.347999991645,313.32939046328215,307.62564998898256,309.53973388671875,697247
2023-06-29,310.0495558433472,315.0895949748176,308.40481540250903,314.7240905761719,339207
2023-06-30,316.6958882368335,320.0623329187065,314.48363554833327,318.9081115722656,294008
2023-07-03,317.37871104275,318.84069895732915,315.197250247366,316.43609619140625,119508
2023-07-05,314.58939236211455,318.3405669811152,314.0219096052842,315.1472473144531,379361
2023-07-06,313.3967047118192,317.5614935379757,313.0600837748814,313.9161071777344,367795
2023-07-07,312.4348951194879,318.7638272819513,311.48268162987074,315.29156494140625,384861
2023-07-10,315.8109507099071,322.74581786418247,314.62787541201936,322.6304016113281,219689
2023-07-11,322.2167866576747,324.36170299864773,320.1007243772052,320.1680603027344,357677
2023-07-12,322.38032810167897,323.101709002087,317.8019545941091,318.9369201660156,336824
2023-07-13,319.60054993262656,320.8750010930646,315.9455656036518,320.36041259765625,233780
2023-07-14,320.8606299735408,322.71697660441595,314.7529319577822,317.4076232910156,532170
2023-07-17,316.9843727138662,321.004861748023,315.17610662304196,319.29278564453125,290767
2023-07-18,318.9561229692079,324.70794349261695,318.9561229692079,324.4386291503906,299458
2023-07-19,322.2167941308398,325.0542373427695,319.5236505778372,324.4482727050781,279906
2023-07-20,325.77563897272404,326.6028083477319,322.19277449143095,324.9195861816406,334488
2023-07-21,324.4098398279556,327.0837575283163,320.98568707074736,321.0049133300781,383350
2023-07-24,320.97606005866794,323.7750218342727,319.35054587263215,321.04339599609375,542626
2023-07-25,317.40760963865716,325.06385770077986,301.1140166622942,306.36566162109375,1231317
