ticker,company_name,status,sector,industry,last_date,last_close,pe_ratio,data_points,rising_7day,declining_7day,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg,high_52w,low_52w
ABBV,AbbVie,ok,Health Care,Biotechnology,2026-06-29,254.30999755859375,,751.0,True,False,0.37891905741098686,8.267699016308638,10.564759633101772,16.319806009658187,22.454533598573146,40.58298405760756,213.9352263796377,196.52643728637696,179.28895146234058,179.28895146234058,110.18388880159145,24.365473250562534,77.50969328688151,0.0,44.0376032686801,8733134.95,6.447444740333497,254.30999755859375,176.5580596923828
DAL,Delta Air Lines,ok,Industrials,Passenger Airlines,2026-06-29,93.16999816894531,13.6014595,751.0,True,False,0.6481565043741089,2.7799190299483856,8.438082116510582,12.94702458692456,44.095597902232406,92.54235994733297,64.99016628797311,58.02995557403565,52.52624978015966,52.52624978015966,102.53717576392533,40.685564945741085,76.71429135848219,0.0,92.42449310425134,7939575.8,-41.01679840376359,93.16999816894531,48.41899108886719
DOC,Healthpeak Properties,ok,Real Estate,Health Care REITs,2026-06-29,21.8700008392334,68.34376,751.0,True,False,1.484926280751453,5.043233236310796,9.459466167663022,12.651722780090303,33.976639400482014,34.024825648299604,17.22264953628479,17.800541399002075,17.21683914397909,17.21683914397909,32.0709158835661,27.261811975837087,73.71445108883142,0.0,43.41308815989972,7120764.5,-26.61054862859178,21.8700008392334,15.249654769897461
MTB,M&T Bank,ok,Financials,Regional Banks,2026-06-29,239.1999969482422,13.4231205,751.0,True,False,0.8176694286108788,2.5465157254953796,5.036666858074357,12.394132726678952,19.878503441489936,27.29783052531005,201.79149800942713,188.24060946655274,167.1047100163649,167.1047100163649,112.89175592660818,26.81421993818663,71.85437060847158,0.0,36.861921310867416,1179722.25,-31.700448982800822,239.1999969482422,174.77468872070312
JNJ,Johnson & Johnson,ok,Health Care,Pharmaceuticals,2026-06-29,258.510009765625,29.95481,751.0,True,False,1.5118220561340712,7.26556421810165,11.768782597445892,12.006068608089704,8.129226003816825,74.31036043822176,205.50206887294573,177.71943395996092,166.95881333840038,166.95881333840038,70.47342448010608,17.782178762320175,75.51811312368041,0.0,73.85287170995652,8999000.85,-6.23606841864005,258.510009765625,148.6947021484375
VRTX,Vertex Pharmaceuticals,ok,Health Care,Biotechnology,2026-06-29,499.6499938964844,29.652819,751.0,True,False,1.6912927139110856,5.145198034801601,7.039564847155511,11.536485151897446,15.373954660041921,12.686062420905685,439.0538636469746,453.3962796630859,433.4068842454852,433.4068842454852,41.982321814366294,29.123194299590637,80.89373430049388,0.0,36.315267705694126,1823548.6,8.632805289642409,499.6499938964844,366.5400085449219
DVA,DaVita,ok,Health Care,Health Care Services,2026-06-29,219.6999969482422,21.186113,751.0,True,False,1.2255822633585156,3.126175306044243,4.778712620404568,11.466255781269318,42.26510870170947,55.716211390417584,143.54326672193065,147.17450010681154,135.73137161925376,135.73137161925376,118.67223477545875,36.67206314649744,90.02897843070652,0.0,111.51438446021575,838535.3,-10.569537144113085,219.6999969482422,103.87000274658203
SPG,Simon Property Group,ok,Real Estate,Retail REITs,2026-06-29,227.55999755859375,15.824757,751.0,True,False,0.29529647439183737,2.435293185121701,6.053963644018023,11.262036486890171,27.674398595642337,48.43187472355712,182.62112043768286,168.67188827514647,151.48284881632432,151.48284881632432,129.61838539483045,22.921148639324144,77.51654250600001,0.0,49.05372286693731,2624869.55,-55.678140271770836,227.55999755859375,152.66978454589844
MNST,Monster Beverage,ok,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2026-06-29,97.63999938964844,47.169083,751.0,True,False,1.307327424919369,3.104543332787113,4.966676965502126,10.967157358975644,35.93205749778383,57.00273604398281,73.97067739479095,63.965220069885255,61.02872175478269,61.02872175478269,69.9860754248815,24.36245287443735,85.40536496161151,0.0,66.47910801258115,6144747.9,-18.14704066215638,97.63999938964844,58.650001525878906
BALL,Ball Corporation,ok,Materials,"Metal, Glass & Plastic Containers",2026-06-29,62.02000045776367,18.081633,751.0,True,False,0.372227769588096,1.7054787198006016,6.563573272763112,10.6822873781107,5.023993188821896,10.415746431934148,55.19011861489589,55.69230392456055,55.94466011057522,55.94466011057522,11.095166242621701,26.35206720034729,95.45456893167778,-7.860502335766671,35.07186615048898,3434820.0,-53.99467803261888,67.31098175048828,45.916297912597656
WST,West Pharmaceutical Services,ok,Health Care,Health Care Supplies,2026-06-29,354.67999267578125,47.48059,751.0,True,False,1.0916307554903248,4.192000487693148,7.573322576760666,10.217528318853141,45.858764728675474,62.48843078688544,266.7549055487036,271.8550892944336,302.44485335470677,302.44485335470677,-6.483649982804874,43.41193621366636,78.0382123914443,0.0,69.38767211633406,798259.95,-34.63294757553601,354.67999267578125,209.38949584960938
