ticker,company_name,status,sector,industry,last_date,last_close,pe_ratio,data_points,rising_7day,declining_7day,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg,high_52w,low_52w
TJX,TJX Companies,ok,Consumer Discretionary,Apparel Retail,2026-09-02,132.0,24.444445,751,False,True,-0.9529558278279171,-1.654001788491044,-5.362773126370413,-15.926042730154322,-13.841834130965758,-2.195713220701234,151.1768639579652,136.13580913124923,122.54906004437117,122.54906004437117,49.80042343945988,18.482765611739158,7.798742701694266,-21.37255408098232,0.0,7057275.85,-50.33328617868891,167.88031005859375,132.0
RL,Ralph Lauren Corporation,ok,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2026-09-02,339.0899963378906,21.334383,751,False,True,-0.5076025318790589,-3.6402380735368722,-6.483731210670007,-10.805696303991253,-6.489822680522728,15.430479303484068,354.82520015656,296.30306352017647,247.13161685908048,247.13161685908048,202.57925419406826,35.64246573134966,2.6463869037944505,-17.943548669988175,13.159130770770927,628715.6,-55.940014849321386,413.2398986816406,299.65765380859375
SPG,Simon Property Group,ok,Real Estate,Retail REITs,2026-09-02,210.27999877929688,14.837686,751,False,True,-0.7504584766763189,-2.1452839236099086,-3.9773535300171803,-8.238787127377856,4.4499247979883805,21.930623579099915,193.76959567599826,176.0031190670417,158.74347134119026,158.74347134119026,113.17895740871325,22.91369630956912,30.456267013847793,-11.161807566361068,25.57571478663015,1241855.6,-74.31971961957574,236.6999969482422,167.4527587890625
PSA,Public Storage,ok,Real Estate,Self-Storage REITs,2026-09-02,300.989990234375,28.726145,751,False,True,-0.6174454228467297,-3.2808552609772557,-6.71894576228258,-7.643450177547884,1.5531406047302854,6.412506795869932,291.20268703642347,291.5867336372178,279.7057623933063,279.7057623933063,25.333329097456403,23.068563367690274,23.03655767335225,-8.920631487709533,18.74259389295837,750372.3,-57.96140129373113,330.4700012207031,253.48106384277344
MNST,Monster Beverage,ok,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2026-09-02,44.52000045776367,41.23148,750,False,True,-1.0446792691009787,-4.668094795633926,-8.639440024668321,-7.615684319424821,-50.03366866420944,-28.21670408067426,75.93840653012948,66.05108008575439,61.928946731567386,61.928946731567386,-20.443171575896734,113.55360975964265,42.65593638586029,-55.453272593358925,0.0,9249839.0,-54.00482105688542,99.94000244140625,44.52000045776367
INVH,Invitation Homes,ok,Real Estate,Single-Family Residential REITs,2026-09-02,28.93000030517578,26.541285,751,False,True,-0.6865735027558384,-1.0263402044432435,-4.237003701051978,-5.116429903748642,1.2324438471747579,-3.449973042013088,27.572600455511186,29.349285951869454,29.910886980404708,29.910886980404708,-4.649247907459364,21.30341993913227,38.66664428707523,-5.426609477383983,21.288916219326225,3453390.7,-69.16612997191427,30.59000015258789,23.85213851928711
PLD,Prologis,ok,Real Estate,Industrial REITs,2026-09-02,136.91000366210938,30.551338,751,False,True,-1.983096476888746,-3.4825535628114523,-4.479172599545955,-5.0225393971047305,-1.7850264355723677,24.226893867991308,131.6524420844184,119.54231514997349,116.3389081078744,116.3389081078744,23.43838820961155,25.842545021190936,34.960693684677196,-8.763157477294849,27.395538184298513,3695361.65,-57.145385215544465,150.05999755859375,107.46844482421875
UDR,"UDR, Inc.",ok,Real Estate,Multi-Family Residential REITs,2026-09-02,36.71500015258789,23.240507,751,False,True,-0.42039268724478607,-0.9843626225528035,-3.8118891437128544,-4.74060304121664,0.401884313232137,-3.084687919269802,36.225222360520135,38.027146725835436,36.65157751903712,36.65157751903712,5.997365874406246,21.680767193703407,45.752369359186154,-10.310249425706488,12.91563405854061,2576776.45,-73.95082526464412,40.9355583190918,32.51542663574219
CBRE,CBRE Group,ok,Real Estate,Real Estate Services,2026-09-02,143.06500244140625,32.634705,751,False,True,-0.9656681487105523,-2.822305899228972,-5.717017752545573,-3.6144920158379668,11.891914405187087,-11.753635115771788,149.43188546195861,141.5487128769804,123.80667798973114,123.80667798973114,66.60649570912096,30.313678148593148,43.10045191022412,-16.63364493177647,14.78257633342707,1331642.3,-40.385942981835285,171.61000061035156,124.63999938964844
MRSH,Marsh McLennan,ok,Financials,Insurance Brokers,2026-09-02,187.57000732421875,22.901218,751,False,True,-0.005328130258219765,-1.2789435135690752,-3.014470918435541,-2.7328298660812544,16.879060014792692,-6.991812538601804,179.3476954263354,197.54959392737962,196.43357958838087,196.43357958838087,2.1826235006464634,20.24342477917567,47.09591474855261,-7.948862992195798,19.902818205706797,1848316.5,-49.61198474395484,203.76718139648438,156.43502807617188
CLX,Clorox,ok,Consumer Staples,Household Products,2026-09-02,94.84249877929688,19.717255,751,False,True,-0.1342554909628202,-8.479686101536842,-9.613553317964996,-2.350426125149885,7.051740284568342,-16.021308944430647,103.7466933840797,120.46451737638006,122.82630247885632,122.82630247885632,-30.674803312165256,25.452430045041357,22.5931931294666,-23.592350627582658,11.41484494481597,2847249.1,-65.47959221411291,124.12696838378906,85.12554931640625
HCA,HCA Healthcare,ok,Health Care,Health Care Facilities,2026-09-02,405.8299865722656,13.693327,751,False,True,-1.8738817765897475,-3.221731741214373,-5.347985509631304,-0.1918297157957105,10.696423590320991,1.1445682881757957,446.9942379906064,399.0441740420526,364.4242572403462,364.4242572403462,51.468752580578105,27.698367616236542,43.633718351342246,-25.29338872317677,12.543816450383218,1158172.2,-43.968263095936855,543.231689453125,360.5973205566406
EFX,Equifax,ok,Industrials,Research & Consulting Services,2026-09-02,185.32000732421875,32.596493,751,False,True,-0.47260453192597973,-2.64761150975682,-3.423832448969255,6.438462279346346,5.2296897858995495,-23.963330000569716,197.0198771158854,226.6182000622778,228.38214517687354,228.38214517687354,-7.178611249677191,34.62871280552472,55.92105434382921,-28.754558749425847,21.977237055287578,1004661.55,-75.71012845072055,260.1148986816406,151.92999267578125
