Date,Open,High,Low,Close,Volume
2023-08-21,74.10389847191067,75.57168074188994,74.10389847191067,75.33340454101562,137400
2023-08-22,75.19996496422473,75.60026720730349,74.36122814450312,74.82825469970703,116000
2023-08-23,74.8282604033267,76.64868680272112,74.71388520875246,76.17213439941406,140900
2023-08-24,75.72416851857689,76.13400384674414,74.5804457417256,74.80918884277344,135300
2023-08-25,75.09511976205923,75.5335470489931,74.61856741474698,75.37152099609375,86800
2023-08-28,75.42870977078394,76.71539973642476,75.42870977078394,75.8957290649414,141500
2023-08-29,76.0101128430784,77.0680598229995,75.73371156014638,77.0013427734375,146100
2023-08-30,76.88695685324534,78.75504125216456,76.88695685324534,78.40239715576172,308100
2023-08-31,78.15459026419033,78.52630053859592,75.68605242792698,75.75276947021484,134400
2023-09-01,75.93385585324198,77.59226340110698,73.99905431901186,74.12295532226562,133500
2023-09-05,73.87514552087713,75.02840130699408,71.28269963701253,72.14049530029297,133000
2023-09-06,71.94988553246112,72.49315502453543,71.34943207436211,72.12144470214844,119500
2023-09-07,72.15002371098505,72.50267507182032,71.13973504428385,71.18739318847656,108500
2023-09-08,71.06348980960442,71.22552314803637,70.47256950200068,70.99677276611328,104100
2023-09-11,71.05396700978513,72.27394001198047,70.93005872975384,72.16909790039062,100800
2023-09-12,72.0166009016278,73.42719929407353,72.0166009016278,73.32235717773438,112300
2023-09-13,73.70359385612437,74.31358032923828,72.93157404514247,74.14202117919922,201300
2023-09-14,74.36122949664022,75.1141831227579,73.95139416271826,74.05623626708984,164300
2023-09-15,74.23733076601185,74.23733076601185,73.50344328458974,73.83702850341797,375400
2023-09-18,73.9704606307578,74.36122979914066,73.57015837877178,73.91327667236328,102400
2023-09-19,73.86562673897681,74.51373833542205,73.57016655893707,73.60829162597656,103600
2023-09-20,73.77983776345887,74.56138332072682,73.50343652994059,73.5129623413086,92500
2023-09-21,73.08406363279492,73.12218869075184,71.49238063905331,71.68299865722656,150700
2023-09-22,71.58770673246376,72.2930022939563,70.99677910052444,71.05397033691406,113700
2023-09-25,70.80615903624506,71.66395484172237,70.73944198868642,70.98725128173828,144100
2023-09-26,70.72037024695031,71.2827058362992,70.08179180326597,70.1961669921875,136300
2023-09-27,70.32960196997045,71.40660774411353,70.29147690651241,70.87287139892578,143700
2023-09-28,71.1397429798772,72.2453480582934,70.93005875661808,71.1683349609375,305100
2023-09-29,71.45426791796402,72.64564891627178,70.6250641253613,70.93959045410156,219700
2023-10-02,70.79661378901018,71.63535055321009,70.42490354909853,71.15879821777344,320800
2023-10-03,70.9395770640664,71.32082036588669,70.29146563245524,70.7203598022461,248200
2023-10-04,70.53928520932985,71.72113307376301,70.19616691455695,70.91099548339844,924500
2023-10-05,71.08256428737064,71.7973929533218,70.24382733215549,70.97772216796875,587600
2023-10-06,70.93004398182782,71.21597827609583,69.30023595636695,70.7203598022461,425900
2023-10-09,70.4344380347524,71.61628581412377,70.25334581676384,71.38754272460938,543700
2023-10-10,71.5305111706963,72.31205673959042,71.1588009166864,71.33035278320312,302300
2023-10-11,71.47332220186301,72.16909185948245,70.8156848779346,71.11114501953125,312700
2023-10-12,71.33988713065509,71.82597257590268,70.05319720769333,70.29147338867188,399800
2023-10-13,70.52974545775056,70.64412063573248,69.11914734908648,69.30023956298828,199700
2023-10-16,69.7291456321078,70.77755938221277,68.99525091690589,69.1286849975586,391900
2023-10-17,68.92853946216148,70.28194654508974,68.7665133898981,70.06273651123047,374300
2023-10-18,69.99602030520583,70.22476342594607,69.4432177644386,69.59571075439453,264800
2023-10-19,69.72915211907343,70.3105393693689,69.22400045633688,69.59571075439453,274700
2023-10-20,69.57665692242408,69.66243287209107,68.3090256744037,68.42340087890625,250100
2023-10-23,68.59495198315109,68.88087905336289,67.9658993397829,68.15652465820312,145100
2023-10-24,68.58540853407726,69.41461218276065,68.39479051607732,68.82368469238281,309000
2023-10-25,68.41386466252672,69.32884444182709,68.26137166844977,69.10963439941406,309500
2023-10-26,69.15728465284195,69.86258746785498,68.98572549129999,69.27165985107422,229000
2023-10-27,69.32883765532229,69.68148903149982,68.1851148610575,68.78556823730469,207800
2023-10-30,69.34790129014414,69.41461832951313,68.16604620473372,68.30901336669922,169200
2023-10-31,64.84924749584782,65.26861590909867,59.03530639017472,59.55951690673828,992500
2023-11-01,59.85497548413765,61.44666225171326,58.92093329802874,61.04636001586914,378800
2023-11-02,61.389480473580456,63.381465911865234,61.389480473580456,63.381465911865234,308100
2023-11-03,64.2201987630691,64.2201987630691,62.933508738256165,63.68646240234375,176400
2023-11-06,63.514899588808454,64.54425445800767,63.44818254756103,64.53472137451172,197500
2023-11-07,64.6205048256702,64.6205048256702,63.82942613961114,64.24879455566406,141700
2023-11-08,64.48706241706478,64.48706241706478,63.657858775545144,64.2678451538086,143500
2023-11-09,64.75393877343426,64.75393877343426,62.40930197074901,62.5427360534668,230300
2023-11-10,62.64759143860394,63.000235615570894,61.999479783026416,62.47603225708008,234400
2023-11-13,62.123364068296375,63.162244691414635,61.89462097844119,62.67616653442383,93200
2023-11-14,63.96286128830201,65.5450114151684,63.96286128830201,65.4782943725586,151900
2023-11-15,65.3829804126876,66.7268615186951,65.07798720213161,65.52594757080078,198900
2023-11-16,65.06846228551807,65.48783072951939,63.99145646623869,64.22019958496094,263400
2023-11-17,64.67768872553002,64.71581378801076,63.991452144100705,64.10582733154297,257200
2023-11-20,63.94379575535046,64.54425641640857,63.83896092016258,64.4584732055664,132800
