Date,Open,High,Low,Close,Volume
1981-12-31,0.2807459452885149,0.2836402918888228,0.2778516709804535,0.2778516709804535,220985.0
1982-01-04,0.2807458601376913,0.28364020586013794,0.2778515867074693,0.28364020586013794,365035.0
1982-01-05,0.2894289843334931,0.29811186633391745,0.27785182640599915,0.28074610233306885,666558.0
1982-01-06,0.28074610233306885,0.2836404505524255,0.27785182640599915,0.28074610233306885,500900.0
1982-01-07,0.2807459452885149,0.2807459452885149,0.2778516709804535,0.2778516709804535,171550.0
1982-01-08,0.2807458601376913,0.28364020586013794,0.2778515867074693,0.28364020586013794,261581.0
1982-01-11,0.28364020586013794,0.28364020586013794,0.2807458601376913,0.28364020586013794,386315.0
1982-01-12,0.2807459452885149,0.2807459452885149,0.2778516709804535,0.2778516709804535,311344.0
1982-01-13,0.28074596751619574,0.2836403143456596,0.27495741844177246,0.27495741844177246,436733.0
1982-01-14,0.2778516929789841,0.2778516929789841,0.27495741844177246,0.27495741844177246,189556.0
1982-01-15,0.27785182640599915,0.28074610233306885,0.27495755047892945,0.28074610233306885,271403.0
1982-01-18,0.28074610233306885,0.2836404505524255,0.27785182640599915,0.28074610233306885,391226.0
1982-01-19,0.28074610233306885,0.2836404505524255,0.27785182640599915,0.28074610233306885,282207.0
1982-01-20,0.2807459452885149,0.2807459452885149,0.2778516709804535,0.2778516709804535,357833.0
1982-01-21,0.2807458601376913,0.28364020586013794,0.2778515867074693,0.28364020586013794,941889.0
1982-01-22,0.28364020586013794,0.2865344612173038,0.2778515867074693,0.28364020586013794,422982.0
1982-01-25,0.28364020586013794,0.2865344612173038,0.2807458601376913,0.28364020586013794,315600.0
1982-01-26,0.28136520963288175,0.2843584418296814,0.27837192136309363,0.2843584418296814,642658.0
1982-01-27,0.2813654895913882,0.2843587247664552,0.278372198343277,0.278372198343277,1529219.0
1982-01-28,0.275378689166294,0.28735167402648104,0.263405704306107,0.2843584418296814,1475201.0
1982-01-29,0.28735180933767,0.29034504294395447,0.2843585757313856,0.29034504294395447,331969.0
1982-02-01,0.28735174117552664,0.29034497407179216,0.2813652753829956,0.2813652753829956,311017.0
1982-02-02,0.2843584418296814,0.28735167402648104,0.28136520963288175,0.2843584418296814,300213.0
1982-02-03,0.2843584418296814,0.28735167402648104,0.28136520963288175,0.2843584418296814,252742.0
1982-02-04,0.2843584418296814,0.2843584418296814,0.28136520963288175,0.2843584418296814,241283.0
1982-02-05,0.2843584652401103,0.28735169768333435,0.2813652327968863,0.28735169768333435,215092.0
1982-02-08,0.2843585082792611,0.28735174117552664,0.2813652753829956,0.2813652753829956,295629.0
1982-02-09,0.2813652753829956,0.2843585082792611,0.27837198641372857,0.2813652753829956,223277.0
1982-02-10,0.2843585082792611,0.2843585082792611,0.2813652753829956,0.2813652753829956,171878.0
1982-02-11,0.2813652753829956,0.2843585082792611,0.27837198641372857,0.2813652753829956,318219.0
1982-02-12,0.2813652753829956,0.2843585082792611,0.27837198641372857,0.2813652753829956,140449.0
1982-02-16,0.278372198343277,0.2813654895913882,0.272385727993143,0.278372198343277,382714.0
1982-02-17,0.2813654895913882,0.2813654895913882,0.278372198343277,0.278372198343277,218039.0
1982-02-18,0.278372198343277,0.2813654895913882,0.27537896316821,0.278372198343277,1139303.0
1982-02-19,0.278372198343277,0.278372198343277,0.27537896316821,0.278372198343277,320183.0
1982-02-22,0.27837202680862927,0.2813653162122562,0.2753787934780121,0.2753787934780121,428221.0
1982-02-23,0.278372198343277,0.2813654895913882,0.27537896316821,0.278372198343277,576199.0
1982-02-24,0.2843584652401103,0.28735169768333435,0.2783719442806692,0.28735169768333435,1475201.0
1982-02-25,0.28735169768333435,0.2903449301265583,0.2843584652401103,0.28735169768333435,519561.0
1982-02-26,0.28735180933767,0.29034504294395447,0.2843585757313856,0.29034504294395447,217712.0
1982-03-01,0.29034504294395447,0.29034504294395447,0.28735180933767,0.29034504294395447,234736.0
1982-03-02,0.2933383285999298,0.296331543283433,0.2903450204614091,0.2933383285999298,697332.0
1982-03-03,0.2933383285999298,0.296331543283433,0.2903450204614091,0.2933383285999298,506138.0
1982-03-04,0.2933382808503476,0.2963314950466156,0.28735174031180877,0.2963314950466156,1009003.0
1982-03-05,0.2963314950466156,0.2963314950466156,0.2933382808503476,0.2963314950466156,839745.0
1982-03-08,0.296331543283433,0.2993247766579397,0.2903450204614091,0.2933383285999298,484531.0
1982-03-09,0.2963314950466156,0.2993247279338841,0.2933382808503476,0.2963314950466156,619414.0
1982-03-10,0.2963314950466156,0.2993247279338841,0.2933382808503476,0.2963314950466156,402030.0
1982-03-11,0.29333835131425867,0.29633156622953816,0.29034504294395447,0.29034504294395447,405304.0
1982-03-12,0.2933383285999298,0.2933383285999298,0.2903450204614091,0.2933383285999298,299885.0
1982-03-15,0.2903450204614091,0.2933383285999298,0.2873517870869024,0.2933383285999298,237355.0
1982-03-16,0.2933383285999298,0.296331543283433,0.2903450204614091,0.2933383285999298,502865.0
1982-03-17,0.2933382808503476,0.2963314950466156,0.2903449731990772,0.2963314950466156,339826.0
1982-03-18,0.2933383285999298,0.296331543283433,0.2903450204614091,0.2933383285999298,864953.0
1982-03-19,0.2933382808503476,0.2963314950466156,0.2903449731990772,0.2963314950466156,315273.0
