Date,Open,High,Low,Close,Volume
1973-05-02,0.2518015503883362,0.2518015503883362,0.2518015503883362,0.2518015503883362,52715.0
1973-05-03,0.2518015503883362,0.25320825842108724,0.2518015503883362,0.2518015503883362,33087.0
1973-05-04,0.2518017196429874,0.2532084286212921,0.2518017196429874,0.2532084286212921,50472.0
1973-05-07,0.2532084286212921,0.25461512255281077,0.2518017196429874,0.2532084286212921,42340.0
1973-05-08,0.2532084286212921,0.25461512255281077,0.2518017196429874,0.2532084286212921,32246.0
1973-05-09,0.2532084286212921,0.25461512255281077,0.2532084286212921,0.2532084286212921,46827.0
1973-05-10,0.2532084286212921,0.25461512255281077,0.2532084286212921,0.2532084286212921,24956.0
1973-05-11,0.2532084286212921,0.25461512255281077,0.2532084286212921,0.2532084286212921,34489.0
1973-05-14,0.25320825842108724,0.25461495140706236,0.2518015503883362,0.2518015503883362,69820.0
1973-05-15,0.2518015503883362,0.25320825842108724,0.2503948423555851,0.2518015503883362,30283.0
1973-05-16,0.25180161898995845,0.25180161898995845,0.25039491057395935,0.25039491057395935,49631.0
1973-05-17,0.25039491057395935,0.25180161898995845,0.25039491057395935,0.25039491057395935,19628.0
1973-05-18,0.25039491057395935,0.25180161898995845,0.24758146364840114,0.25039491057395935,56921.0
1973-05-21,0.25039491057395935,0.25039491057395935,0.24617475523240204,0.25039491057395935,46266.0
1973-05-22,0.2503948423555851,0.25461495140706236,0.24758139619653124,0.2518015503883362,22152.0
1973-05-23,0.25180161898995845,0.25180161898995845,0.24758146364840114,0.25039491057395935,44864.0
1973-05-24,0.25039501066468267,0.2532084286212921,0.24758156261450123,0.2532084286212921,20189.0
1973-05-25,0.25360974269378916,0.25360974269378916,0.24931125585375338,0.2507440745830536,49350.0
1973-05-29,0.2507438547471311,0.25360952034543727,0.2507438547471311,0.2521766722202301,27199.0
1973-05-30,0.25217696210575874,0.25217696210575874,0.24501286650490567,0.2464456856250763,56641.0
1973-05-31,0.2464456856250763,0.24931132386541752,0.24501286650490567,0.2464456856250763,31685.0
1973-06-01,0.24644555707819948,0.24931119382381442,0.24644555707819948,0.2493111938238144,17665.0
1973-06-04,0.24931111608947384,0.24931111608947384,0.24787829816341403,0.247878298163414,20750.0
1973-06-05,0.24787850474524692,0.24931132386541752,0.2464456856250763,0.2464456856250763,30003.0
1973-06-06,0.24787843712445315,0.2507440745830536,0.24787843712445315,0.2507440745830536,21310.0
1973-06-07,0.2507440745830536,0.2507440745830536,0.24787843712445315,0.2507440745830536,26077.0
1973-06-08,0.25074393401553363,0.25217675194159345,0.24787829816341403,0.247878298163414,19628.0
1973-06-11,0.24787837545100694,0.2507440121966219,0.24787837545100694,0.2493111938238144,28040.0
1973-06-12,0.24931125585375338,0.2507440745830536,0.24931125585375338,0.2507440745830536,17946.0
1973-06-13,0.2507440745830536,0.2507440745830536,0.24931125585375338,0.2507440745830536,43182.0
1973-06-14,0.2507438547471311,0.2521766722202301,0.24931103727403217,0.2521766722202301,27199.0
1973-06-15,0.25217683056942936,0.25217683056942936,0.24931119382381442,0.2493111938238144,29162.0
1973-06-18,0.24931111608947384,0.24931111608947384,0.24644548023735421,0.247878298163414,26358.0
1973-06-19,0.24787829816341403,0.25074393401553363,0.24787829816341403,0.247878298163414,25516.0
1973-06-20,0.24787837545100694,0.24931119382381442,0.24644555707819948,0.2493111938238144,26918.0
1973-06-21,0.24931132386541752,0.24931132386541752,0.2464456856250763,0.2464456856250763,23273.0
1973-06-22,0.2464456856250763,0.24931132386541752,0.2464456856250763,0.2464456856250763,26918.0
1973-06-25,0.24644541378931564,0.24644541378931564,0.24357974805773547,0.24501259624958038,36452.0
