ticker,status,sector,industry,last_date,last_close,data_points,rising_2day,declining_2day,rising_7day,declining_7day,pct_2d,pct_1d,pct_3d,pct_5d,pct_21d,pct_63d,pct_252d,avg_1y,avg_2y,avg_5y,avg_max,cum_return_from_start_pct,ann_vol_pct,rsi,52w_high,52w_low,pct_from_52w_high,pct_from_52w_low,avg_volume_20d,volume_vs_avg
EMN,ok,Materials,Specialty Chemicals,2025-09-19,65.11000061035156,7996.0,False,True,False,False,-1.3335312651996833,-2.0312947528109415,-1.3335312651996833,-1.8392901960270103,-1.0436332965449657,-11.212474722531763,-35.98319649467393,85.26221732029401,85.32028183832794,86.01659203790555,36.713176523762506,714.4980709697501,31.376156064416243,36.034763741915626,109.23517608642578,58.06344223022461,-40.394657707296425,12.135963886169506,1505645.0,108.34260400027893
CL,ok,Consumer Staples,Household Products,2025-09-19,81.16999816894531,13209.0,False,True,False,False,-1.277065234941177,-0.44155601096731445,-0.38046781445291167,-2.533622287799675,-5.671126914286395,-6.975714879905182,-20.6276222016762,90.13226318359375,87.47942365945926,78.24174641044277,22.308264603309947,18431.365654202826,25.36482180304779,35.264202979344006,101.53125762939453,81.16999816894531,-20.054178324837757,0.0,5247390.0,180.66524500751802
COST,ok,Consumer Staples,Consumer Staples Merchandise Retail,2025-09-19,951.1599731445312,9877.0,False,True,False,False,-1.232573833757844,-0.12600405576556062,-0.0955847965681822,-1.7295227655010348,-4.3647037272396165,-2.8371483717879786,6.549993966148215,959.8146437686753,839.040910663946,604.0135575798666,123.48924559384352,12824.66603470764,31.160793120747005,53.31751669476678,1073.9708251953125,869.1298217773438,-11.435213058832101,9.438193157316633,2146595.0,114.37206366361612
KMX,ok,Consumer Discretionary,Automotive Retail,2025-09-19,58.43000030517578,7202.0,False,True,False,False,-1.183833502950693,-2.6166661580403594,-3.1814386371005976,-2.2419276264432964,1.072476936786959,-14.787807255034624,-26.401309038434885,72.06633442426583,72.80111324242047,88.88408430366759,40.72027170005953,453.1834348419009,49.119423505378975,39.54155315026793,89.19000244140625,54.65999984741211,-34.48817277075239,6.897183439970616,2714615.0,113.9824616013689
EXE,ok,Energy,Oil & Gas Exploration & Production,2025-09-19,98.5,1158.0,False,True,False,False,-1.1837884245216146,-0.3943769764946148,1.0049255441635374,2.3695684373014725,4.78723404255319,-18.050756183551798,38.70242153009795,99.17223327758303,88.55535260725685,75.36387608582491,75.36387608582491,173.98510786263003,35.04858589437858,56.14285480733074,120.66905975341797,72.14826202392578,-18.371784613818562,36.52442517234228,3250165.0,266.23986782209516
LII,ok,Industrials,Building Products,2025-09-19,539.6400146484375,6577.0,False,True,False,False,-1.1521583557837722,-0.3876353276096478,-1.9549435480275879,-0.8889152942126,-8.392748184813392,-1.6851754862943547,-10.595809719884542,593.9260320777437,529.9886148198699,375.9314157157946,124.88287277839386,4397.295702580295,34.816030253305044,42.720165985951276,674.1555786132812,506.5032653808594,-19.953193036173996,6.542257776494555,402325.0,-5.424718821848007
ROL,ok,Industrials,Environmental & Facilities Services,2025-09-19,55.5099983215332,11472.0,False,True,False,False,-1.1221964285083375,-0.39476264581052023,0.5069686431605991,-3.2421137266534283,-5.013689893956763,-1.4401019003154492,9.320980855848582,52.54548731648114,47.96817941836287,40.25061247303228,7.850236354400943,55425.05595226996,29.69623102729046,44.59600045312027,58.47500228881836,45.24348449707031,-5.070549553192795,22.69169569626691,1662205.0,57.778372703727875
AMD,ok,Information Technology,Semiconductors,2025-09-19,157.38999938964844,11472.0,False,True,False,False,-1.1120911232313069,-0.3356121994947503,-1.913253892412703,-0.7441558176620511,-4.727601515053692,22.73081148459419,4.356180709702606,131.9466137829055,140.500656036923,113.50703021675159,22.942175703962313,4903.1263139865005,59.02194580454723,42.06540760878355,184.4199981689453,78.20999908447266,-14.656761223115817,101.24025218265946,44873985.0,23.398668515844978
HON,ok,Industrials,Industrial Conglomerates,2025-09-19,209.3699951171875,16037.0,False,True,False,False,-1.091268725680583,-0.39486291298997944,-0.7489935311268847,-0.9883720468749191,-3.5161312824020685,-5.112752182532865,4.638806142247076,215.62946474599647,204.2383696781712,194.4126055407676,35.648892986066045,20013.278049544697,28.924364460080692,27.677382563153486,239.155029296875,180.98826599121094,-12.454278827945474,15.681529943689732,4019010.0,173.82862943859308
IP,ok,Materials,Paper & Plastic Packaging Products & Materials,2025-09-19,46.43000030517578,16037.0,False,True,False,False,-1.0864898518403776,-1.4434308986749689,0.4108966691440674,0.9567267028715909,-1.2337758712315239,2.300919379316424,-2.7594643046460754,50.12015734060827,43.529045533470324,39.90297486523914,12.946657822447584,5370.1983352599245,30.577507959385404,28.304399686675254,58.44973373413086,43.05069351196289,-20.564222727906685,7.849598967026748,3975620.0,131.65694910479374
LLY,ok,Health Care,Pharmaceuticals,2025-09-19,751.989990234375,13438.0,False,True,False,False,-1.070871376757776,-1.4339457809276812,-1.663379761320305,-0.4501018478043961,6.598716777028124,-1.1915458755106578,-16.380756490371063,796.607489475691,763.0220994589106,474.85079582481626,66.50577504281966,83767.07473565478,27.42153781849705,59.90002011053948,925.7847900390625,624.2788696289062,-18.772699840678353,20.457383201418434,3548495.0,106.57771815938868
EW,ok,Health Care,Health Care Equipment,2025-09-19,74.41000366210938,6410.0,False,True,False,False,-1.0505230295109413,-0.18779260082825155,-0.9055702609458316,-4.073734749448111,-8.575986951569892,0.7855909747664702,10.679755981947746,73.30836650954775,76.02272353731614,86.87610657807369,31.00638125340764,5311.636629971591,33.33562154270196,6.741589086815139,81.83000183105469,64.54000091552734,-9.067576686927808,15.29284568728207,4208725.0,94.30825249927236
LOW,ok,Consumer Discretionary,Home Improvement Retail,2025-09-19,265.20001220703125,11472.0,False,True,False,False,-1.026310832139543,-0.8857476743705961,-1.9665743836666194,-2.439015080285045,3.134478143984465,25.316320069288235,5.301682510254402,243.62857250198425,230.6902713965232,205.3109693587965,39.82248810563117,98193.4065720431,35.32113737626636,60.200020926339285,278.65911865234375,209.4647216796875,-4.829953712049214,26.608437965307548,2705720.0,50.75469745576038
DHI,ok,Consumer Discretionary,Homebuilding,2025-09-19,168.3000030517578,8382.0,False,True,False,True,-0.9883472867443288,-0.7723586780730152,-1.9744885208475504,-5.380329638579351,3.0176948533504833,35.85999769044228,-12.883214379845997,145.76037682765033,144.9419421884222,109.41430770363777,29.092022254199065,15098.175533525648,46.31018692111065,48.52721711606364,194.88003540039062,114.4354019165039,-13.639176683246607,47.06987543466262,3727930.0,121.58677872170345
ROP,ok,Information Technology,Electronic Equipment & Instruments,2025-09-19,504.6199951171875,8460.0,False,True,False,False,-0.9869516019887392,-0.8624613591506569,0.4338811928167541,-1.543330873810267,-6.641756663369424,-10.077295275522468,-8.015426121403879,552.0245236096629,541.4304369097913,475.30054439860544,137.61950176942997,30649.706476263782,33.68196694996027,34.64968510535364,592.1005859375,501.26287841796875,-14.77461649219625,0.6697317602719985,858530.0,67.48395513261039
SHW,ok,Materials,Specialty Chemicals,2025-09-19,346.79998779296875,11472.0,False,True,False,True,-0.9737025628370088,-0.7895668225487817,-1.8120113796346815,-3.693423517111416,-5.537552588852845,4.213210091382358,-7.482207086553916,355.44146315130104,329.3929042626565,281.7906978631475,53.67898848196141,235004.30041495437,28.962977662866546,36.428461675407846,397.10662841796875,312.1487731933594,-12.668295370796603,11.10086522049049,1894115.0,35.10267328013346
MCHP,ok,Information Technology,Semiconductors,2025-09-19,65.1500015258789,8183.0,False,True,False,False,-0.9577337566267219,-1.6752197020298953,1.0861204201434882,0.6955248823221849,-1.7352206536746184,-4.883908757693556,-12.90353178955339,61.40330976509003,71.70182870064768,69.66442846188879,21.372118655179293,36256.27380969309,47.927508882815815,50.631851268619535,78.28964233398438,34.82721710205078,-16.783370592053075,87.06634335719745,8161825.0,63.54675578072306
KO,ok,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-09-19,66.43000030517578,16037.0,False,True,False,False,-0.9099054326090816,-0.04513809766796273,0.2868394437406385,-0.10526269898378793,-5.3189980885712025,-2.7608002569484813,-4.6963918414953065,67.00415388616433,62.77389019763256,56.41119415137418,13.051287333553315,146323.32385378762,22.83395060647188,28.293260153391415,72.81981658935547,59.482200622558594,-8.77483160966067,11.680468459302828,18622015.0,66.95346878412461
TGT,ok,Consumer Staples,Consumer Staples Merchandise Retail,2025-09-19,88.12999725341797,13258.0,False,True,False,False,-0.8995873709799707,-1.4426313374443223,-1.7721845136558723,-2.0342394949741105,-10.700177248711606,-6.755551279109085,-39.76722673870796,115.02291730295615,125.61313833915453,150.72428060640954,31.88869798722397,47634.144971170914,32.383948183816145,22.494731067933145,154.7213897705078,86.81526947021484,-43.03955168439364,1.5143969387253824,8137930.0,63.47646145887222
CMG,ok,Consumer Discretionary,Restaurants,2025-09-19,39.31999969482422,4944.0,False,True,False,False,-0.882274994393828,-1.2308506947089515,0.05089175102275245,1.78617294235206,-8.706756504692159,-25.502082977979125,-32.78632530799279,53.15171326109137,52.50642238032984,40.139001329992986,15.6834969025913,4368.181807714061,38.319619654766804,25.938571662921404,66.16000366210938,38.58000183105469,-40.568322977068924,1.9180866476109792,20393885.0,78.45986676888685
CSGP,ok,Real Estate,Real Estate Services,2025-09-19,87.0999984741211,6848.0,False,True,False,False,-0.8762993608656622,-2.419900975145317,-1.1687266667388063,0.3456168338892729,-1.303117876350035,9.35341720718188,15.013857933688435,79.28820718712066,80.5908150644473,79.25972771796451,25.313806381659738,9380.272065769534,43.77912036930179,41.69561492245472,96.83000183105469,69.29000091552734,-10.048541952844465,25.703560864873175,2424520.0,140.15475228086385
CNC,ok,Health Care,Managed Health Care,2025-09-19,31.770000457763672,5980.0,False,True,False,False,-0.7807620125732551,-1.2433874229056396,-0.0943357862157268,-4.479849485755616,8.06122744892701,-41.5992655025015,-57.859131562579755,53.96239049691128,63.81137191514609,69.16548576020891,29.670097416719067,2116.5121145633666,41.749425153745285,62.19839087254308,76.31999969482422,25.209999084472656,-58.372640743186196,26.021426463801227,13970420.0,51.94532447843372
BAX,ok,Health Care,Health Care Equipment,2025-09-19,23.020000457763672,11064.0,False,True,False,False,-0.7758633588638486,-2.828197810003119,-3.5609566467741494,-4.043348572776084,-4.484918108968983,-22.702531579497155,-40.85856952448156,30.527132300266707,33.20514274733678,50.104393728219776,20.825309539037345,1559.9305239653809,28.363043487743607,36.724965605576855,38.49344253540039,21.608394622802734,-40.19760525031402,6.532673341088048,6499395.0,110.35188659867572
ENPH,ok,Information Technology,Semiconductor Materials & Equipment,2025-09-19,38.41999816894531,3388.0,False,True,False,False,-0.7748012456089581,-0.05203032902757476,-1.4619222492526451,2.099381021542035,7.6793661444337635,7.168758170741385,-67.58626629155422,58.87179298704839,85.95530831505717,147.6164810536014,61.43564647283084,423.43320667915015,79.9219876289672,53.79744874410946,119.73999786376953,30.110000610351562,-67.91381421882396,27.598795716187542,8461390.0,389.16785539964474
KMB,ok,Consumer Staples,Household Products,2025-09-19,124.62000274658203,11472.0,False,True,False,False,-0.7723494064757364,-0.7091063457097424,-0.33589104756088783,-2.633014433498526,-5.562359846982067,-1.9038087345056187,-8.720569660962452,131.54636914986537,126.79015913066523,120.8939414601417,40.41050847209834,17837.583104235095,22.523053726059796,39.77163712399878,144.60287475585938,121.01790618896484,-13.819138826261563,2.9764988265394803,2371770.0,192.08565754689536
AWK,ok,Utilities,Water Utilities,2025-09-19,135.05999755859375,4381.0,False,True,False,True,-0.7568512065644795,-0.2437416593118913,-0.8733962872706447,-3.029868795009205,-7.251749699686227,-3.835240467525014,-7.750389606518526,136.52560208993128,130.5225257949374,138.3989479162131,73.70755685407042,899.5265786915243,23.224168850218575,24.624647742112856,150.19314575195312,118.86500549316406,-10.075791486751374,13.624692985321962,1132790.0,134.83611260692626
ERIE,ok,Financials,Insurance Brokers,2025-09-19,317.989990234375,7542.0,False,True,False,False,-0.7428925676831621,-0.5099821374488389,-0.8543075665189082,-6.103470502633501,-12.707260541352749,-9.309506852031069,-38.61863210550914,396.994166522387,379.22333898221996,274.1527660515658,85.26707779049272,4119.3781151109315,31.015125100899933,24.934542097377147,537.7056274414062,317.989990234375,-40.86169569258853,0.0,136435.0,114.38780371605529
NOC,ok,Industrials,Aerospace & Defense,2025-09-19,573.030029296875,11019.0,False,True,False,False,-0.7018069718290443,-0.12548508986928164,-1.092577363769165,-0.5087145919861036,-2.9124936518676425,15.588152407794098,11.969314392000484,503.8683126381194,478.7457019358459,423.71443708383356,97.16850481210533,22934.427441944135,27.388625607625016,36.49895845712633,594.8719482421875,427.77862548828125,-3.6717009450276015,33.95480633068069,723050.0,104.439527003665
WST,ok,Health Care,Health Care Supplies,2025-09-19,254.85000610351562,11472.0,False,True,False,False,-0.6974783520699024,-0.050980322457272464,-1.3547512743613432,0.5325467863966926,3.4377794678313256,18.18263449728448,-13.594569580483428,263.0471306303108,304.81159111614494,321.7585307321731,54.612428458126956,58968.7520338381,29.25955132051556,58.43297645864994,347.0185852050781,190.04478454589844,-26.5601276217219,34.0999737048642,599285.0,116.52469192454342
BSX,ok,Health Care,Health Care Equipment,2025-09-19,97.83000183105469,8394.0,False,True,False,True,-0.6802011867465096,-0.40720911351844746,-1.1618523811641635,-4.751238727404205,-7.75106174838236,-3.4254700060869503,18.553085083377386,97.85613554692364,82.13528828402873,58.833471340738285,22.800256640507204,2185.0803347399633,37.76668955119059,21.73912065694917,108.13999938964844,82.56999969482422,-9.53393528461649,18.48129125909034,8875680.0,89.66208786256378
BALL,ok,Materials,"Metal, Glass & Plastic Containers",2025-09-19,48.709999084472656,13258.0,False,True,False,False,-0.6729237864883442,-0.9959383554235535,-2.051076748748759,-4.8446954654582814,-7.9695597642747025,-13.043264487035966,-26.47277196508523,55.13759283240573,56.99342841419501,65.50507994366299,14.356252596175096,37912.0483233464,29.4400432586695,26.42223001345033,66.9275894165039,44.60214614868164,-27.219851321193577,9.209989407454637,2287895.0,136.10349251167557
MOH,ok,Health Care,Managed Health Care,2025-09-19,175.13999938964844,5591.0,False,True,False,False,-0.6692422218429805,-2.542989902334758,-0.7424185782094472,-3.1733775642492135,0.8870928755696728,-40.430599784931054,-50.39229416647031,281.20119564466745,316.45662065813127,295.6699444716144,103.14553693274313,1213.5500267398363,42.03912679402594,45.09397878977969,355.1499938964844,152.30999755859375,-50.68562511627227,14.98916827325926,1342740.0,53.68574705453029
TAP,ok,Consumer Staples,Brewers,2025-09-19,46.56999969482422,12675.0,False,True,False,False,-0.6188666490612116,-0.7036286147508841,-1.8131996728191324,-3.8207322265195964,-8.392994971988987,-2.1587585172972323,-14.140919061452939,54.205058215623836,55.074203392620355,50.18807391604041,22.373356089977587,593.4790535165647,32.406579063091215,20.216638410438748,61.78412628173828,46.56999969482422,-24.624652807319777,0.0,2316140.0,132.5463918415985
NCLH,ok,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2025-09-19,25.229999542236328,3187.0,False,True,False,False,-0.5910150649734769,-0.7083837318248243,-1.3682579457139354,-5.328330568930262,5.78615991066731,33.77517882151344,27.682182439245985,22.776932203437227,20.052783323329674,20.079084401677367,34.62983371024226,1.7749036323487566,55.61315644147364,53.0612183790478,29.06999969482422,15.5,-13.20949498761634,62.77419059507309,17105855.0,-16.626207810132843
PYPL,ok,Financials,Transaction & Payment Processing Services,2025-09-19,68.22000122070312,2569.0,False,True,False,False,-0.5829226316940495,-0.4378217119974659,2.0493684036692716,1.988341819689876,0.20563952097982785,-2.6124222003281794,-4.946350269484434,75.54380494379902,68.60744531680766,119.6226951969657,97.97759058021673,85.83493032436047,38.085034754467735,40.408956177429786,91.80999755859375,57.40999984741211,-25.694365499612754,18.829474659506207,10671250.0,85.14888134004919
HST,ok,Real Estate,Hotel & Resort REITs,2025-09-19,17.420000076293945,11472.0,False,True,False,False,-0.5707784181330444,-1.0227289845135212,-1.3590021132040553,-1.0227289845135212,8.064510976305694,12.596731930900628,3.3400441982473827,16.072148060893632,16.495982374870042,15.257932587034384,6.979584180236881,9400.082206875928,38.223733013607095,56.21304513191738,18.250883102416992,12.53883171081543,-4.552563410002948,38.9284143694842,10048770.0,268.1117191457263
FANG,ok,Energy,Oil & Gas Exploration & Production,2025-09-19,139.6699981689453,3252.0,False,True,False,False,-0.5695187903507315,-0.6897050802849525,0.9030487043312441,2.038276728965216,1.305579977882676,-5.49213270151967,-20.253238776452555,153.24857448866643,161.38289962374193,121.39181156978486,84.54515660263662,925.0450844667967,47.75596127833477,35.39057733168271,194.3639678955078,117.58053588867188,-28.13997384328281,18.786665763445985,2035210.0,100.93258189572576
KDP,ok,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-09-19,27.110000610351562,4371.0,False,True,False,False,-0.5502553825049161,-0.3308829046450579,0.5563855006408325,-0.44068649982397234,-22.93916891648502,-18.701479388531762,-25.71796733386863,32.842774607745774,32.04067504003081,32.01303041816517,16.39280347885733,879.7890328334962,24.973826874305033,25.125631030553038,36.99238967895508,26.75,-26.714654431275076,1.3457966742114487,26880600.0,-1.088145353898351
KMI,ok,Energy,Oil & Gas Storage & Transportation,2025-09-19,27.420000076293945,3673.0,False,True,False,False,-0.5440682632957494,-0.9035055992435148,0.7717787537197207,-0.5801299777183244,3.199098198090322,-1.071547695309516,32.83965924392158,26.401804753033762,21.812756255891166,17.10360961431151,16.114512743821365,77.82369474836656,28.868980996671255,58.20895841058207,30.240468978881836,20.670146942138672,-9.326802783903716,32.65508055191837,12191525.0,70.76206627144677
CARR,ok,Industrials,Building Products,2025-09-19,60.38999938964844,1384.0,False,True,False,False,-0.5434812655144894,-1.162027990513581,-0.8862644228174621,-2.075561565269246,-9.649906196337977,-14.05160570730909,-21.58961691985595,69.70321725184225,63.95569864656058,51.1086555954757,48.30987492737742,439.7904566202378,37.749155353013066,29.704635971367537,81.67094421386719,55.20835494995117,-26.05693497125675,9.385616442284245,6236210.0,-8.069163803014966
TMUS,ok,Communication Services,Wireless Telecommunication Services,2025-09-19,238.1699981689453,4636.0,False,True,False,False,-0.5345578599333045,-0.27634872379905806,0.23146328720635712,-1.4686426583774836,-7.721936162182564,7.895194340432443,19.171855830287686,236.87546913177368,199.31232645023414,157.337888948477,70.83714128219434,440.2791892580429,40.30639209973609,26.367968639107602,270.87200927734375,193.91876220703125,-12.07286466979137,22.819471132283027,4137815.0,79.85579345620818
FE,ok,Utilities,Electric Utilities,2025-09-19,43.209999084472656,7008.0,False,True,False,False,-0.5294648929728862,-0.5065650913129383,0.3716605116089511,-1.3470323353080627,-0.8490195755759933,9.389191222938663,3.100287849999428,40.55508783044093,38.29888703666672,35.073918688828776,22.880031802270512,500.6096505760105,25.083251310621378,42.02331280512151,43.95000076293945,37.17405700683594,-1.6837353028917317,16.236974287005506,3373005.0,79.41271951864881
MOS,ok,Materials,Fertilizers & Agricultural Chemicals,2025-09-19,33.97999954223633,9485.0,False,True,False,False,-0.526932980034589,-0.7013491230432711,0.47309239756319066,0.9806775672911439,5.429723936876529,-5.855959926136112,36.488979939567415,29.09489586058841,29.58324218128121,34.337747391621775,24.431687591172672,405.5545055866857,42.73121286729998,58.89408614772051,37.55366134643555,22.470626831054688,-9.51614749686296,51.21963351407511,4131790.0,4.124362564409134
NVR,ok,Consumer Discretionary,Homebuilding,2025-09-19,8094.7001953125,10120.0,False,True,False,False,-0.5236357343450404,-1.0243931067426604,-1.404147962060276,-3.8042418649388177,0.7810036490526251,13.08700913355545,-14.663009933673932,8021.550866845119,7698.7975312189365,6019.7462055182,1326.905572812218,34501.50503496469,419.8647680883995,49.21910591190705,9924.400390625,6700.0,-18.4363802677783,20.8164208255597,19200.0,135.9375
BRO,ok,Financials,Insurance Brokers,2025-09-19,91.7300033569336,11243.0,False,True,False,False,-0.5205462881518352,-0.152388576752982,0.890898816873209,-1.9349984401093812,-5.2278102187537145,-15.43130177823613,-10.602222015187134,106.89670544506544,94.87147027502951,72.30723435104272,14.394668356253458,95966.37493062341,30.5713648863093,29.736021395505887,124.06563568115234,90.87999725341797,-26.06332700162119,0.9353060400578483,2502785.0,158.44808882904445
TXN,ok,Information Technology,Semiconductors,2025-09-19,179.3699951171875,13438.0,False,True,False,False,-0.5158113803821363,-1.2388503801843087,0.9795587381326243,-1.768899714328065,-10.658967325732538,-8.84638552161503,-8.255776065021436,188.07778213318602,178.09883718319963,165.87673006847405,30.627018340993164,25458.936776195977,37.547439611674235,15.03782378754967,219.6623077392578,143.34217834472656,-18.34284317448665,25.134135108381635,7479490.0,116.43454299691558
EL,ok,Consumer Staples,Personal Care Products,2025-09-19,87.80000305175781,7508.0,False,True,False,False,-0.4196383405594917,-0.2272692593661252,-0.8133682993818669,4.961149372597462,1.8092717113622703,17.218094134258124,1.5187513502388894,75.79119508294946,99.21163371637849,188.6177171901533,68.28503913255722,1302.1422558329643,32.27071759880795,40.61843723658977,98.93425750732422,49.61482238769531,-11.254195195978626,76.96325175908034,3155335.0,69.31007325688081
ADI,ok,Information Technology,Semiconductors,2025-09-19,245.3300018310547,11472.0,False,True,False,False,-0.40191842470228556,-1.4936764405218739,0.5038900847128547,0.0489356526658824,0.584094097674881,7.860853539196766,10.738997557369846,219.0636600327207,207.2760281572285,175.31468799615362,38.43798699558841,54685.86929538815,43.44563731714508,40.33318691349543,254.6230010986328,163.20851135253906,-3.649709267223001,50.316916561495276,3229460.0,60.478841663931426
CMS,ok,Utilities,Multi-Utilities,2025-09-19,70.12000274658203,13258.0,False,True,False,False,-0.3694153409807277,-0.0854909637116763,0.22870735306355083,-2.176335870468893,-3.958360916434356,2.2948866964666026,2.862586299693226,69.3116106740032,63.06029027404178,58.69240011834795,16.844389619196427,630.1034848998794,28.29433338593014,35.643559868985605,74.39921569824219,63.53596115112305,-5.75169094391577,10.362700864473515,1979790.0,158.13848943574823
GD,ok,Industrials,Aerospace & Defense,2025-09-19,324.0799865722656,16037.0,False,True,False,False,-0.3689166907078878,-0.1509753646040446,-0.7107865709564121,-0.6346795532596983,2.0788633480996355,16.845679727539697,8.894626716755315,281.8980490391948,272.9738482253452,224.30684931566762,42.03224148477667,190102.0968490943,30.077653903292003,48.74803320281129,329.6199951171875,239.37698364257812,-1.680725874336681,35.38477327300624,959530.0,176.64585786791451
AVGO,ok,Information Technology,Semiconductors,2025-09-19,344.94000244140625,4056.0,False,True,False,False,-0.3553199117822814,-0.11872119729642305,-4.183332655164929,-4.148718392295936,18.466870396671897,37.98151720543028,114.72948544400991,225.01881165523454,174.8297540501619,101.15714896864192,38.63399746922934,30054.425084987462,37.656400336251096,69.22144486947184,369.57000732421875,145.94647216796875,-6.664503177933737,136.3469272792132,29819725.0,38.061970725752836
F,ok,Consumer Discretionary,Automobile Manufacturers,2025-09-19,11.619999885559082,13438.0,False,True,False,False,-0.3430528505701913,-1.0221455527988699,0.08613461823907542,-0.5137022093236632,1.1314196434337065,11.199643853121533,14.733648261596555,10.157543919475906,10.388035863341678,10.564946834828444,4.627114698543096,5357.524501489682,35.706933899077306,44.36088446422541,11.90999984741211,8.451529502868652,-2.4349283423042247,37.489905012045156,50703480.0,41.322449662232266
AVY,ok,Materials,Paper & Plastic Packaging Products & Materials,2025-09-19,164.3800048828125,13258.0,False,True,False,False,-0.3395159150629268,-0.3998960434857035,-1.1129103605096669,-0.7666701240360396,-5.915121228251818,-5.80252121120548,-23.843443137969047,183.38324436628486,192.18589922258442,180.22061819939097,38.024769584006684,7925.282362110725,30.638862559543163,34.26804938571857,217.94253540039062,157.86366271972656,-24.576446456023987,4.127829071504027,649600.0,102.69396551724137
MAS,ok,Industrials,Building Products,2025-09-19,72.23999786376953,11472.0,False,True,False,False,-0.3173773327712959,-1.0275380489801034,-1.4461188865705799,-1.8878167071830432,-1.0681988703856504,18.588600622122176,-9.552968970209708,71.75543263044015,69.08511211478687,59.07378115016184,17.1947717102325,7293.91304353131,34.3133550751384,45.82424906959594,84.25420379638672,58.178306579589844,-14.259473582649203,24.169990690503905,2229980.0,116.12749890133544
A,ok,Health Care,Life Sciences Tools & Services,2025-09-19,126.31999969482422,6498.0,False,True,False,False,-0.31565776675004376,-1.018651483920796,-0.6840181852994509,2.499190104221971,6.053227308812592,9.541385428329452,-7.992957969540848,125.96483210833424,128.33372101679473,130.06673719928523,50.996196856972766,378.48592590280646,41.05873824250641,51.546381063959934,151.95648193359375,99.08133697509766,-16.870936937045496,27.49121434097374,1969130.0,44.444500870943
HD,ok,Consumer Discretionary,Home Improvement Retail,2025-09-19,415.69000244140625,11089.0,False,True,False,False,-0.31414809558603096,-0.4287650900202,-1.3667124448427992,-1.6560599871226822,4.059426340186256,19.57219805262067,11.038759095913209,382.83797512586375,356.1103960344379,313.68544571263016,65.65189084250422,2466679.0716490685,36.149481554044506,63.34783316189248,423.59912109375,331.28997802734375,-1.8671234803136718,25.476177974540587,4056195.0,65.42843724229235
EA,ok,Communication Services,Interactive Home Entertainment,2025-09-19,173.08999633789062,9067.0,False,True,False,False,-0.2880350311355251,-0.04619843616134878,0.5869331102329456,0.41187575992980285,1.138830103274846,15.091097343148462,21.997665792808775,149.27404967532215,141.97409272999698,133.54169183475955,48.344773309350714,34393.26015234215,46.48600522058116,53.2646018078075,178.81251525878906,116.08322143554688,-3.200289930834224,49.108539716048234,2633580.0,220.29404840559238
BDX,ok,Health Care,Health Care Equipment,2025-09-19,187.0399932861328,13258.0,False,True,False,False,-0.2825686503118763,-0.7060582181505515,0.4457260847108957,0.10704182838909837,-5.594090849332966,11.659279709758907,-17.432160592803513,206.6223528736616,219.68271605110547,227.43154282782487,57.348856652209186,16424.01734289413,25.866173461042585,39.49674937880799,245.13246154785156,163.27236938476562,-23.698398773831386,14.557039865916751,1673380.0,64.3918297099284
HRL,ok,Consumer Staples,Packaged Foods & Meats,2025-09-19,24.81999969482422,11472.0,False,True,False,False,-0.2812362255554368,-0.5608950111521849,-0.7993635462840043,-1.036683531390603,-13.33798804550571,-17.598883438397785,-20.357099665046164,29.417015630410486,30.22124313597177,36.801632197799194,10.853253045459011,20564.30010814491,25.552070284890615,41.7553168554145,32.595523834228516,24.729999542236328,-23.854576410394206,0.36393107259941315,4919355.0,72.8885189216879
AMCR,ok,Materials,Paper & Plastic Packaging Products & Materials,2025-09-19,8.260000228881836,3357.0,False,True,False,False,-0.24153991225044358,-0.6016869820708037,-1.5494649478099198,-0.24153991225044358,-3.6172634420232774,-7.9152733223067155,-21.853320159169076,9.543468555131282,9.29246505164721,9.617948925798865,7.906502547418926,77.95282417609964,24.804152115139203,30.107600758424866,10.93533992767334,8.1899995803833,-24.46508034031205,0.8547088166671072,21958445.0,118.27228658495628
ITW,ok,Industrials,Industrial Machinery & Supplies & Components,2025-09-19,261.8599853515625,13244.0,False,True,False,False,-0.23621822950850024,-0.6563264958319825,0.0076340566572907775,-0.5695626076215099,-0.06106544111832424,9.489268667766249,5.276228962475016,253.71206427950307,246.42428258209532,220.64486084470323,44.31999060723338,47530.768176619575,27.531014256854125,44.74575024339333,273.51165771484375,217.08929443359375,-4.260027693382264,20.623168468431235,875290.0,118.83033051902797
TJX,ok,Consumer Discretionary,Apparel Retail,2025-09-19,139.77999877929688,9632.0,False,True,False,False,-0.18565732597880524,-0.10719209914625827,0.1648124131202966,0.21508679448474233,1.0920622406725977,13.542036115442846,20.114951119418944,123.65740705391325,110.65615550471584,84.2143001920858,20.46388994969205,37287.501140898516,34.58410892751912,60.48973540998274,141.1699981689453,110.73297882080078,-0.9846280425568572,26.231589060295125,4944995.0,51.74737284870865
